,input,output,gold,prefix
64,Randomised controlled trials of tai chi lasting at least three months involving healthy adults or adults at high risk of CVD.,"En los procesos y con las tai chi controlados, estaban variadas y controlados de tai chi, que duran a menos tres meses, y que interyan con adultos sano o adultos a riesgo de CVD.",Hubo variaciones en la duración y el estilo del tai chi y el seguimiento de las intervenciones varió de tres a 12 meses.,Simplify sentence from English to Spanish: 
65,"It is most common in young adult women, in whom the incidence may be increasing.","Se utiliza la mayora de las mujeres de adultos, cuyo incidencia puede incrementar.",Aproximadamente uno de cada diez pacientes con anorexia nerviosa es hombre.,Simplify sentence from English to Spanish: 
66,"The safety of nitrous oxide, helium, and room air pneumoperitoneum has yet to be established.","La seguridad de alkohol nitrooso, hélico, y luego el pneumoperitoneo ha sido anestesado.","Debido a los pocos participantes incluidos en la revisión, se desconoce la seguridad del uso de óxido nitroso, helio o el aire ambiental.",Simplify sentence from English to Spanish: 
67,There were no significant differences in the error score between the two groups in any of the comparisons (box trainer suturing versus box trainer drills; single incision versus multiport box model training; Z-maze box training versus U-maze box training).,No hubo diferencias significativas en la cuestión de error entre las dos grupos en ningn de las comparaciones (inicinas ensumir contra armas de bolsillo versus pedazos de bolsillo en la escuela de bolsillo; tuya una inición versus modelo en un bolsillo multiportante; inición en bolsillo y bolsillo Z-maze vs. bolsillo U-maze).,No parece haber diferencias significativas en los diferentes métodos de entrenamiento con simulador.,Simplify sentence from English to Spanish: 
68,"Surgical training has traditionally been one of apprenticeship, where the surgical trainee learns to perform surgery under the supervision of a trained surgeon.","El entrenamiento sclnico tradicional era una de la adopción, en el que el entrenamiento sclnico aprendijo a las cirugas apóstoles para realizar la ciruga misma con la supervisión de una cirurgia sclnica.","Tradicionalmente, el entrenamiento quirúrgico ha sido de aprendizaje, donde el cirujano practicante aprende a realizar la cirugía bajo la supervisión de un cirujano entrenado.",Simplify sentence from English to Spanish: 
69,"We included nine RCTs, randomising 519 participants, comparing different gases for establishing pneumoperitoneum: nitrous oxide (three trials), helium (five trials), or room air (one trial) was compared to carbon dioxide.","Se incluyimos nuevos RCTs, interrumpidamente a 519 participantes comparando diferentes gases para la base de la pentamoperitone. Nacimiento ntrico (tres pruebas), helio (fechas), o aire habitual (una prueba) fueron comparados a el dioxide carbono.","Se identificaron nueve ensayos clínicos con 519 participantes, de los cuales tres ensayos (196 participantes) compararon el óxido nitroso (gas de la risa) con el dióxido de carbono, cinco ensayos (177 participantes) compararon el helio con el dióxido de carbono y un ensayo (146 participantes) comparó el aire ambiental con el dióxido de carbono.",Simplify sentence from English to Spanish: 
70,"The meta-analysis (including all fibrate trials) showed evidence for a protective effect of fibrates primarily compared to placebo for the primary composite outcome of non-fatal stroke, non-fatal myocardial infarction (MI), and vascular death (risk ratio (RR) 0.88, 95% confidence interval (CI) 0.83 to 0.94; participants = 16,064; studies = 12; I2 = 45%, fixed effect).","El metaanálisis (siempre que comprender todas las tráficas fibráticas) mostró los éxitos para un efecto protector de fibratos en la mayora, relativo a la placebo para el final componente de la sarcea no esosos, infarto non-fácil no de la miocardia, y muerte de la vena (Radito del riesgo (RR) 0.88, intervalo de confianza (CI) 0.83 a 0.94, participantes = 16,064; estudios = 12; I2 = 45, efecto eserto).","El análisis de esta revisión mostró que cuando se compararon principalmente con placebo, los fibratos pueden ser efectivos para la prevención del resultado compuesto accidente cerebrovascular no mortal, ataque cardíaco (infarto de miocardio) no mortal y muerte debido a enfermedades circulatorias.",Simplify sentence from English to Spanish: 
71,"To compare the benefits and harms of box model training versus no training, another box model, animal model, or cadaveric model training for surgical trainees with no prior laparoscopic experience.","Para comparar los beneficios y acos del entrenamiento del modelo de bao en el no entrenamiento de un modelo de bao, un modelo animático o un modelo cadaverico para estudiantes chirurgias que no esperan experiencia láparoscemico.",Se procuró determinar si el entrenamiento con simulador es útil en dichos médicos practicantes en cuanto a la mejoría de los resultados técnicos mediante una búsqueda minuciosa de la bibliografía médica para obtener ensayos clínicos aleatorios.,Simplify sentence from English to Spanish: 
72,Statins have an important role in primary prevention of cardiovascular events and mortality in people who have CKD.,El libro tiene un rol importante en la prevención primaria de eventos cardiovasculares y mortalidad en personas tienen CKD.,"Aunque la administración de estatinas no redujo claramente los riesgos de progresión de la nefropatía, pueden recomendarse para reducir los riesgos de muerte y eventos cardíacos en pacientes con nefropatía en estadio inicial.",Simplify sentence from English to Spanish: 
73,"Randomised controlled trials, controlled clinical trials and non-randomised studies (if they reported on outcome stratified by antithrombotic treatment and included at least four patients) of anticoagulants or antiplatelet agents for the treatment of extracranial internal carotid artery dissection.","Los estudios clnicos tradicionales, los estudios clnicos tradicionales y las estudios nonrandomizadas (si lo recordan del resultado estratrado por el tratamiento antithrombotic y incluyen a menos cuatro pacientes) de anticoagulantes o aado antiplateletes para el tratamiento de disseo de aves carotida extracranal.","Los fármacos que diluyen la sangre como la aspirina y los anticoagulantes pueden prevenir la formación de coágulos y, de esta manera, prevenir el accidente cerebrovascular en pacientes con disección carotídea.",Simplify sentence from English to Spanish: 
74,"The adverse events most commonly reported were mild and transient such as skin irritation, itching, burning, and stinging.","Los eventos acondicionados más frecuentemente se son mildes y transientes, como la incensión, el cocina, la fumación y el riesgo.","Los efectos secundarios informados con mayor frecuencia por los participantes y los médicos fueron sequedad, enrojecimiento e hipersensibilidad de la piel.",Simplify sentence from English to Spanish: 
75,"This is time consuming, costly, and of variable effectiveness.","Este es una laborde a longo tiempo, costoso y de eficiencia variable.","Esta práctica es costosa, lenta y de efectividad variable.",Simplify sentence from English to Spanish: 
76,No reports described adverse effects associated with the drugs in those trials that reported in this outcome.,No se describe los efectos anormales sobre los fármacos que comedian a los medicamentos en esas fármacas que se presentan en estado.,"No hubo ninguna investigación de los efectos secundarios de los antibióticos en estos estudios, aunque en los estudios en los que se investigaron los efectos secundarios, no se encontraron efectos secundarios.",Simplify sentence from English to Spanish: 
77,We searched trial registers and reference lists of reviews for further studies.,A buscar registros de pruebas y listas de referencia de recomendaciones para otros desarrollos.,En las bases de datos científicas se buscaron los ensayos controlados aleatorios (ensayos clínicos que asignaron al azar a los pacientes a uno de dos o más tratamientos) que consideraron los efectos del tai chi sobre los adultos con alto riesgo de desarrollar EC.,Simplify sentence from English to Spanish: 
78,"Thrombolysis, fibrin sheath disruption and over-the-wire catheter exchange are effective and appropriate therapies for immediately restoring catheter patency in dysfunctional cuffed and tunnelled HD catheters.","Las transmóbilidades lquida teromolticas, la perturbación de la rua de fibra y la expresión del cada cámara over-the-wire son tratamientos efectivos y apropiados para la replacción inmediatamente de la patency del cámara en sper dysfunctionales y tunnels ccculos de HD.",El intercambio del catéter puede ser mejor que la alteración de la vaina para la supervivencia del catéter a largo plazo y el uso de ambas técnicas juntas probablemente es mejor.,Simplify sentence from English to Spanish: 
