,input,output,gold,prefix
67,There were no significant differences in the error score between the two groups in any of the comparisons (box trainer suturing versus box trainer drills; single incision versus multiport box model training; Z-maze box training versus U-maze box training).,No hubo diferencias entre los dos grupos en los resultados de la calidad de vida.,No parece haber diferencias significativas en los diferentes métodos de entrenamiento con simulador.,Simplify sentence from English to Spanish: 
68,"Surgical training has traditionally been one of apprenticeship, where the surgical trainee learns to perform surgery under the supervision of a trained surgeon.","El entrenamiento quirrgico está quirrgico tradicionales como la educación quirrgica (en este momento, como entrenamiento quirrgico para aprendizaje) en los cuales los terapeutas odontólogos emplean el aprendizaje para realizar ciruga mediante la supervisión de un cirujano entrenado.","Tradicionalmente, el entrenamiento quirúrgico ha sido de aprendizaje, donde el cirujano practicante aprende a realizar la cirugía bajo la supervisión de un cirujano entrenado.",Simplify sentence from English to Spanish: 
69,"We included nine RCTs, randomising 519 participants, comparing different gases for establishing pneumoperitoneum: nitrous oxide (three trials), helium (five trials), or room air (one trial) was compared to carbon dioxide.","Esta revisión evaluó la comparación de diferentes guas para establecer la neumoperitoneo en los ámbitos de aire aguda (inevidencia de calidad moderada) y los ámbitos de aire de drenaje (un ensayo), trabajo y estudio).","Se identificaron nueve ensayos clínicos con 519 participantes, de los cuales tres ensayos (196 participantes) compararon el óxido nitroso (gas de la risa) con el dióxido de carbono, cinco ensayos (177 participantes) compararon el helio con el dióxido de carbono y un ensayo (146 participantes) comparó el aire ambiental con el dióxido de carbono.",Simplify sentence from English to Spanish: 
70,"The meta-analysis (including all fibrate trials) showed evidence for a protective effect of fibrates primarily compared to placebo for the primary composite outcome of non-fatal stroke, non-fatal myocardial infarction (MI), and vascular death (risk ratio (RR) 0.88, 95% confidence interval (CI) 0.83 to 0.94; participants = 16,064; studies = 12; I2 = 45%, fixed effect).","La revisión de los estudios que compararon fibráticos con placebo en un grupo de pacientes con traumatismo miocardial no mortal presentó evidencia de que los fibráticos fueron de efectivo para prevenir la muerte, el traumatismo miocardial no mortal y el accidente cerebrovascular.","El análisis de esta revisión mostró que cuando se compararon principalmente con placebo, los fibratos pueden ser efectivos para la prevención del resultado compuesto accidente cerebrovascular no mortal, ataque cardíaco (infarto de miocardio) no mortal y muerte debido a enfermedades circulatorias.",Simplify sentence from English to Spanish: 
71,"To compare the benefits and harms of box model training versus no training, another box model, animal model, or cadaveric model training for surgical trainees with no prior laparoscopic experience.",No se encontró evidencia suficiente que el entrenamiento con modelos con torneoplasias pequeas fue beneficioso para los entrenamientos en el cirujano y cuando no se encontraron estudios de torneoplasias pequeas en el cirujano en los que se desarrollan el modelo en laparoscópico en un nio en curso durante unos dos semanas de edad.,Se procuró determinar si el entrenamiento con simulador es útil en dichos médicos practicantes en cuanto a la mejoría de los resultados técnicos mediante una búsqueda minuciosa de la bibliografía médica para obtener ensayos clínicos aleatorios.,Simplify sentence from English to Spanish: 
72,Statins have an important role in primary prevention of cardiovascular events and mortality in people who have CKD.,Los estatinas tienen una función importante en la prevención primaria de los eventos cardiovasculares y mortales en los pacientes con neopata crónica.,"Aunque la administración de estatinas no redujo claramente los riesgos de progresión de la nefropatía, pueden recomendarse para reducir los riesgos de muerte y eventos cardíacos en pacientes con nefropatía en estadio inicial.",Simplify sentence from English to Spanish: 
73,"Randomised controlled trials, controlled clinical trials and non-randomised studies (if they reported on outcome stratified by antithrombotic treatment and included at least four patients) of anticoagulants or antiplatelet agents for the treatment of extracranial internal carotid artery dissection.",Esta revisión se realizó para informar sólo ensayos clnicos aleatorizados (es decir los estudios que informaron sobre resultados estado estiratizar mediante tratamiento anticoagulante y incluyeron en aproximadamente cuatro pacientes) de los anticoagulantes o los agentes anticoagulantes para el tratamiento de la dissección de la arteria carotina externa.,"Los fármacos que diluyen la sangre como la aspirina y los anticoagulantes pueden prevenir la formación de coágulos y, de esta manera, prevenir el accidente cerebrovascular en pacientes con disección carotídea.",Simplify sentence from English to Spanish: 
74,"The adverse events most commonly reported were mild and transient such as skin irritation, itching, burning, and stinging.","Los efectos secundarios informados más frecuente fueron irritación de la piel, cicatrice, hormigueo, picazón, fumadores y sibilancia de los embriónes, as como irritación de la piel, agua, cicatrización, hemorragia, cicatrice y la sensación del nervio.","Los efectos secundarios informados con mayor frecuencia por los participantes y los médicos fueron sequedad, enrojecimiento e hipersensibilidad de la piel.",Simplify sentence from English to Spanish: 
75,"This is time consuming, costly, and of variable effectiveness.",Estos resultados son costosos y de eficacia variables.,"Esta práctica es costosa, lenta y de efectividad variable.",Simplify sentence from English to Spanish: 
76,No reports described adverse effects associated with the drugs in those trials that reported in this outcome.,Ningn informe describió efectos adversos asociados con los fármacos en los ensayos que informaron en estos resultados.,"No hubo ninguna investigación de los efectos secundarios de los antibióticos en estos estudios, aunque en los estudios en los que se investigaron los efectos secundarios, no se encontraron efectos secundarios.",Simplify sentence from English to Spanish: 
77,We searched trial registers and reference lists of reviews for further studies.,Los autores de la revisión buscaron ensayos adicionales.,En las bases de datos científicas se buscaron los ensayos controlados aleatorios (ensayos clínicos que asignaron al azar a los pacientes a uno de dos o más tratamientos) que consideraron los efectos del tai chi sobre los adultos con alto riesgo de desarrollar EC.,Simplify sentence from English to Spanish: 
78,"Thrombolysis, fibrin sheath disruption and over-the-wire catheter exchange are effective and appropriate therapies for immediately restoring catheter patency in dysfunctional cuffed and tunnelled HD catheters.",Las personas que reciben catéter HD aguda con un catéter dilatadores son inflamatorios.,El intercambio del catéter puede ser mejor que la alteración de la vaina para la supervivencia del catéter a largo plazo y el uso de ambas técnicas juntas probablemente es mejor.,Simplify sentence from English to Spanish: 
79,"To assess the safety, benefits, and harms of different gases (i.e.","En la revisión se examinó diferentes gástricos, se consideraron los efectos beneficiosos y perjudiciales de diferentes gases y efectos adversos de diferentes gases (por ejemplo, fumarse y ácidos), y sobre la prevalencia del uso de seguimiento de los datos con el consumo de diferentes gases.",¿Cuáles son los beneficios y los daños de varios gases para la insuflación (inflación con gas) de la cavidad abdominal (barriga) para permitir un acceso más fácil a los órganos durante la cirugía abdominal laparoscópica (ojo de cerradura)?,Simplify sentence from English to Spanish: 
